plane_idx,x_cm,z_cm,weight
1,-0.029490,0.022669,0.936460
2,-0.000000,-0.000000,0.936460
3,0.029490,-0.022669,0.936460
4,0.058979,-0.045339,0.936460
0,0.003932,-0.079819,0.926879
1,0.001966,-0.039909,0.926879
2,-0.000000,-0.000000,0.926879
3,-0.001966,0.039909,0.926879
4,-0.003932,0.079819,0.926879
0,0.026593,0.011802,0.990178
1,0.013297,0.005901,0.990178
2,-0.000000,0.000000,0.990178
3,-0.013297,-0.005901,0.990178
4,-0.026593,-0.011802,0.990178
0,0.090245,0.019313,0.903206
1,0.045123,0.009657,0.903206
2,-0.000000,-0.000000,0.903206
3,-0.045123,-0.009657,0.903206
4,-0.090245,-0.019313,0.903206
0,-0.000857,-0.001851,0.999952
1,-0.000428,-0.000926,0.999952
2,-0.000000,0.000000,0.999952
3,0.000428,0.000926,0.999952
4,0.000857,0.001851,0.999952
0,-0.020684,0.089997,0.903097
1,-0.010342,0.044998,0.903097
2,0.000000,-0.000000,0.903097
3,0.010342,-0.044998,0.903097
4,0.020684,-0.089997,0.903097
0,-0.038984,0.052402,0.950834
1,-0.019492,0.026201,0.950834
2,0.000000,-0.000000,0.950834
3,0.019492,-0.026201,0.950834
4,0.038984,-0.052402,0.950834
0,0.047549,-0.017325,0.970350
1,0.023775,-0.008662,0.970350
2,0.000000,0.000000,0.970350
3,-0.023775,0.008662,0.970350
4,-0.047549,0.017325,0.970350
0,0.061569,0.058805,0.917249
1,0.030785,0.029402,0.917249
2,0.000000,-0.000000,0.917249
3,-0.030785,-0.029402,0.917249
4,-0.061569,-0.058805,0.917249
0,-0.013920,-0.060380,0.955692
1,-0.006960,-0.030190,0.955692
2,-0.000000,0.000000,0.955692
3,0.006960,0.030190,0.955692
4,0.013920,0.060380,0.955692
0,0.080357,-0.049962,0.898412
1,0.040178,-0.024981,0.898412
2,-0.000000,0.000000,0.898412
3,-0.040178,0.024981,0.898412
4,-0.080357,0.049962,0.898412
0,0.013748,-0.033070,0.985120
1,0.006874,-0.016535,0.985120
2,-0.000000,0.000000,0.985120
3,-0.006874,0.016535,0.985120
4,-0.013748,0.033070,0.985120
0,0.012788,0.067293,0.945990
1,0.006394,0.033646,0.945990
2,-0.000000,0.000000,0.945990
3,-0.006394,-0.033646,0.945990
4,-0.012788,-0.067293,0.945990
0,-0.038342,0.038951,0.965451
1,-0.019171,0.019475,0.965451
2,0.000000,0.000000,0.965451
3,0.019171,-0.019475,0.965451
4,0.038342,-0.038951,0.965451
0,0.078196,-0.016789,0.926767
1,0.039098,-0.008395,0.926767
2,0.000000,0.000000,0.926767
3,-0.039098,0.008395,0.926767
4,-0.078196,0.016789,0.926767
0,0.056480,-0.062013,0.919622
1,0.028240,-0.031007,0.919622
2,0.000000,-0.000000,0.919622
3,-0.028240,0.031007,0.919622
4,-0.056480,0.062013,0.919622
0,0.005169,-0.043533,0.977723
1,0.002584,-0.021767,0.977723
2,0.000000,0.000000,0.977723
3,-0.002584,0.021767,0.977723
4,-0.005169,0.043533,0.977723
0,-0.021299,-0.024818,0.987590
1,-0.010649,-0.012409,0.987590
2,0.000000,0.000000,0.987590
3,0.010649,0.012409,0.987590
4,0.021299,0.024818,0.987590
0,0.033941,-0.057678,0.948409
1,0.016970,-0.028839,0.948409
2,0.000000,-0.000000,0.948409
3,-0.016970,0.028839,0.948409
4,-0.033941,0.057678,0.948409
0,0.032726,0.041269,0.967900
1,0.016363,0.020635,0.967900
2,0.000000,-0.000000,0.967900
3,-0.016363,-0.020635,0.967900
4,-0.032726,-0.041269,0.967900
0,-0.073038,0.029136,0.929156
1,-0.036519,0.014568,0.929156
2,-0.000000,-0.000000,0.929156
3,0.036519,-0.014568,0.929156
4,0.073038,-0.029136,0.929156
0,0.034092,-0.045145,0.963006
1,0.017046,-0.022572,0.963006
2,-0.000000,-0.000000,0.963006
3,-0.017046,0.022572,0.963006
4,-0.034092,0.045145,0.963006
0,0.042877,0.069073,0.924381
1,0.021439,0.034536,0.924381
2,0.000000,-0.000000,0.924381
3,-0.021439,-0.034536,0.924381
4,-0.042877,-0.069073,0.924381
0,0.056618,-0.017727,0.959345
1,0.028309,-0.008864,0.959345
2,0.000000,0.000000,0.959345
3,-0.028309,0.008864,0.959345
4,-0.056618,0.017727,0.959345
0,0.006023,0.042179,0.978954
1,0.003011,0.021089,0.978954
2,0.000000,-0.000000,0.978954
3,-0.003011,-0.021089,0.978954
4,-0.006023,-0.042179,0.978954
0,-0.037093,-0.035941,0.969124
1,-0.018547,-0.017970,0.969124
2,0.000000,-0.000000,0.969124
3,0.018547,0.017970,0.969124
4,0.037093,0.035941,0.969124
0,-0.035217,0.012204,0.983886
1,-0.017608,0.006102,0.983886
2,0.000000,0.000000,0.983886
3,0.017608,-0.006102,0.983886
4,0.035217,-0.012204,0.983886
0,0.052697,0.017800,0.964229
1,0.026348,0.008900,0.964229
2,0.000000,-0.000000,0.964229
3,-0.026348,-0.008900,0.964229
4,-0.052697,-0.017800,0.964229
0,0.093394,0.011156,0.899583
1,0.046697,0.005578,0.899583
2,-0.000000,-0.000000,0.899583
3,-0.046697,-0.005578,0.899583
4,-0.093394,-0.011156,0.899583
0,0.061712,-0.040364,0.937549
1,0.030856,-0.020182,0.937549
2,-0.000000,-0.000000,0.937549
3,-0.030856,0.020182,0.937549
4,-0.061712,0.040364,0.937549
0,-0.013663,0.031455,0.986355
1,-0.006831,0.015727,0.986355
2,-0.000000,0.000000,0.986355
3,0.006831,-0.015727,0.986355
4,0.013663,-0.031455,0.986355
0,0.020095,0.045285,0.971577
1,0.010047,0.022643,0.971577
2,0.000000,-0.000000,0.971577
3,-0.010047,-0.022643,0.971577
4,-0.020095,-0.045285,0.971577
0,0.036192,-0.017098,0.981418
1,0.018096,-0.008549,0.981418
2,-0.000000,-0.000000,0.981418
3,-0.018096,0.008549,0.981418
4,-0.036192,0.017098,0.981418
0,0.016287,0.093495,0.897827
1,0.008144,0.046748,0.897827
2,-0.000000,0.000000,0.897827
3,-0.008144,-0.046748,0.897827
4,-0.016287,-0.093495,0.897827
0,0.029774,-0.068636,0.935746
1,0.014887,-0.034318,0.935746
2,0.000000,-0.000000,0.935746
3,-0.014887,0.034318,0.935746
4,-0.029774,0.068636,0.935746
0,-0.060381,0.033155,0.945386
1,-0.030190,0.016577,0.945386
2,0.000000,0.000000,0.945386
3,0.030190,-0.016577,0.945386
4,0.060381,-0.033155,0.945386
0,-0.016383,0.001453,0.996864
1,-0.008191,0.000726,0.996864
2,0.000000,0.000000,0.996864
3,0.008191,-0.000726,0.996864
4,0.016383,-0.001453,0.996864
0,-0.024631,-0.055435,0.957518
1,-0.012315,-0.027718,0.957518
2,-0.000000,-0.000000,0.957518
3,0.012315,0.027718,0.957518
4,0.024631,0.055435,0.957518
0,0.037394,0.024016,0.977108
1,0.018697,0.012008,0.977108
2,0.000000,0.000000,0.977108
3,-0.018697,-0.012008,0.977108
4,-0.037394,-0.024016,0.977108
0,0.093016,-0.011898,0.900166
1,0.046508,-0.005949,0.900166
2,0.000000,-0.000000,0.900166
3,-0.046508,0.005949,0.900166
4,-0.093016,0.011898,0.900166
0,0.024568,-0.022786,0.986972
1,0.012284,-0.011393,0.986972
2,0.000000,0.000000,0.986972
3,-0.012284,0.011393,0.986972
4,-0.024568,0.022786,0.986972
0,0.074606,-0.025895,0.928558
1,0.037303,-0.012948,0.928558
2,0.000000,-0.000000,0.928558
3,-0.037303,0.012948,0.928558
4,-0.074606,0.025895,0.928558
0,-0.000907,0.026379,0.991916
1,-0.000454,0.013189,0.991916
2,-0.000000,-0.000000,0.991916
3,0.000454,-0.013189,0.991916
4,0.000907,-0.026379,0.991916
0,0.050098,-0.070748,0.914287
1,0.025049,-0.035374,0.914287
2,-0.000000,-0.000000,0.914287
3,-0.025049,0.035374,0.914287
4,-0.050098,0.070748,0.914287
0,0.075930,0.006718,0.933346
1,0.037965,0.003359,0.933346
2,0.000000,0.000000,0.933346
3,-0.037965,-0.003359,0.933346
4,-0.075930,-0.006718,0.933346
0,0.040396,0.083995,0.901339
1,0.020198,0.041997,0.901339
2,0.000000,0.000000,0.901339
3,-0.020198,-0.041997,0.901339
4,-0.040396,-0.083995,0.901339
0,0.009669,-0.072002,0.939355
1,0.004835,-0.036001,0.939355
2,0.000000,0.000000,0.939355
3,-0.004835,0.036001,0.939355
4,-0.009669,0.072002,0.939355
0,0.030501,0.009272,0.988208
1,0.015251,0.004636,0.988208
2,0.000000,0.000000,0.988208
3,-0.015251,-0.004636,0.988208
4,-0.030501,-0.009272,0.988208
0,-0.042546,-0.051140,0.949015
1,-0.021273,-0.025570,0.949015
2,-0.000000,-0.000000,0.949015
3,0.021273,0.025570,0.949015
4,0.042546,0.051140,0.949015
0,0.027140,-0.044546,0.968512
1,0.013570,-0.022273,0.968512
2,0.000000,0.000000,0.968512
3,-0.013570,0.022273,0.968512
4,-0.027140,0.044546,0.968512
0,0.047702,0.062085,0.929755
1,0.023851,0.031043,0.929755
2,-0.000000,0.000000,0.929755
3,-0.023851,-0.031043,0.929755
4,-0.047702,-0.062085,0.929755
0,0.049220,-0.039708,0.953869
1,0.024610,-0.019854,0.953869
2,0.000000,-0.000000,0.953869
3,-0.024610,0.019854,0.953869
4,-0.049220,0.039708,0.953869
0,-0.075510,0.001472,0.934546
1,-0.037755,0.000736,0.934546
2,-0.000000,-0.000000,0.934546
3,0.037755,-0.000736,0.934546
4,0.075510,-0.001472,0.934546
0,-0.051796,-0.021547,0.963617
1,-0.025898,-0.010773,0.963617
2,-0.000000,-0.000000,0.963617
3,0.025898,0.010773,0.963617
4,0.051796,0.021547,0.963617
0,0.044031,-0.011955,0.975878
1,0.022015,-0.005978,0.975878
2,-0.000000,0.000000,0.975878
3,-0.022015,0.005978,0.975878
4,-0.044031,0.011955,0.975878
0,-0.086761,0.009708,0.913106
1,-0.043380,0.004854,0.913106
2,0.000000,0.000000,0.913106
3,0.043380,-0.004854,0.913106
4,0.086761,-0.009708,0.913106
0,0.077537,0.027521,0.922595
1,0.038768,0.013760,0.922595
2,0.000000,0.000000,0.922595
3,-0.038768,-0.013760,0.922595
4,-0.077537,-0.027521,0.922595
0,-0.000943,0.082755,0.921703
1,-0.000471,0.041377,0.921703
2,0.000000,0.000000,0.921703
3,0.000471,-0.041377,0.921703
4,0.000943,-0.082755,0.921703
0,0.025116,-0.015884,0.989752
1,0.012558,-0.007942,0.989752
2,-0.000000,0.000000,0.989752
3,-0.012558,0.007942,0.989752
4,-0.025116,0.015884,0.989752
0,-0.066209,-0.057602,0.912221
1,-0.033104,-0.028801,0.912221
2,-0.000000,-0.000000,0.912221
3,0.033104,0.028801,0.912221
4,0.066209,0.057602,0.912221
0,-0.050638,-0.004847,0.970045
1,-0.025319,-0.002424,0.970045
2,-0.000000,0.000000,0.970045
3,0.025319,0.002424,0.970045
4,0.050638,0.004847,0.970045
0,-0.093225,0.017000,0.898119
1,-0.046613,0.008500,0.898119
2,-0.000000,-0.000000,0.898119
3,0.046613,-0.008500,0.898119
4,0.093225,-0.017000,0.898119
0,0.003158,0.054808,0.965145
1,0.001579,0.027404,0.965145
2,0.000000,-0.000000,0.965145
3,-0.001579,-0.027404,0.965145
4,-0.003158,-0.054808,0.965145
0,-0.077972,-0.018531,0.926468
1,-0.038986,-0.009265,0.926468
2,-0.000000,-0.000000,0.926468
3,0.038986,0.009265,0.926468
4,0.077972,0.018531,0.926468
0,-0.001502,-0.015544,0.997173
1,-0.000751,-0.007772,0.997173
2,-0.000000,-0.000000,0.997173
3,0.000751,0.007772,0.997173
4,0.001502,0.015544,0.997173
0,0.060312,0.003942,0.957822
1,0.030156,0.001971,0.957822
2,-0.000000,0.000000,0.957822
3,-0.030156,-0.001971,0.957822
4,-0.060312,-0.003942,0.957822
0,0.022842,-0.069541,0.938451
1,0.011421,-0.034770,0.938451
2,-0.000000,0.000000,0.938451
3,-0.011421,0.034770,0.938451
4,-0.022842,0.069541,0.938451
0,-0.026562,-0.084906,0.909860
1,-0.013281,-0.042453,0.909860
2,-0.000000,0.000000,0.909860
3,0.013281,0.042453,0.909860
4,0.026562,0.084906,0.909860
0,0.052918,-0.000651,0.967593
1,0.026459,-0.000326,0.967593
2,0.000000,0.000000,0.967593
3,-0.026459,0.000326,0.967593
4,-0.052918,0.000651,0.967593
0,-0.090097,-0.014945,0.905151
1,-0.045048,-0.007472,0.905151
2,0.000000,-0.000000,0.905151
3,0.045048,0.007472,0.905151
4,0.090097,0.014945,0.905151
0,0.047717,0.051523,0.943272
1,0.023859,0.025761,0.943272
2,-0.000000,-0.000000,0.943272
3,-0.023859,-0.025761,0.943272
4,-0.047717,-0.051523,0.943272
0,0.050649,-0.042819,0.949318
1,0.025325,-0.021410,0.949318
2,-0.000000,-0.000000,0.949318
3,-0.025325,0.021410,0.949318
4,-0.050649,0.042819,0.949318
0,0.022044,-0.008806,0.993463
1,0.011022,-0.004403,0.993463
2,0.000000,0.000000,0.993463
3,-0.011022,0.004403,0.993463
4,-0.022044,0.008806,0.993463
0,-0.008796,0.044471,0.976185
1,-0.004398,0.022235,0.976185
2,0.000000,0.000000,0.976185
3,0.004398,-0.022235,0.976185
4,0.008796,-0.044471,0.976185
0,-0.036353,-0.039822,0.966369
1,-0.018176,-0.019911,0.966369
2,0.000000,-0.000000,0.966369
3,0.018176,0.019911,0.966369
4,0.036353,0.039822,0.966369
0,-0.028731,0.031035,0.979262
1,-0.014366,0.015518,0.979262
2,0.000000,0.000000,0.979262
3,0.014366,-0.015518,0.979262
4,0.028731,-0.031035,0.979262
0,0.069993,-0.017288,0.940256
1,0.034997,-0.008644,0.940256
2,-0.000000,0.000000,0.940256
3,-0.034997,0.008644,0.940256
4,-0.069993,0.017288,0.940256
0,0.004557,0.030259,0.989134
1,0.002279,0.015129,0.989134
2,0.000000,0.000000,0.989134
3,-0.002279,-0.015129,0.989134
4,-0.004557,-0.030259,0.989134
0,0.036893,-0.079961,0.911629
1,0.018447,-0.039980,0.911629
2,-0.000000,0.000000,0.911629
3,-0.018447,0.039980,0.911629
4,-0.036893,0.079961,0.911629
0,-0.009619,-0.050482,0.969431
1,-0.004809,-0.025241,0.969431
2,-0.000000,0.000000,0.969431
3,0.004809,0.025241,0.969431
4,0.009619,0.050482,0.969431
0,0.076524,0.013939,0.930651
1,0.038262,0.006970,0.930651
2,-0.000000,0.000000,0.930651
3,-0.038262,-0.006970,0.930651
4,-0.076524,-0.013939,0.930651
0,-0.016342,-0.015593,0.994081
1,-0.008171,-0.007797,0.994081
2,0.000000,-0.000000,0.994081
3,0.008171,0.007797,0.994081
4,0.016342,0.015593,0.994081
0,-0.058028,0.047506,0.935447
1,-0.029014,0.023753,0.935447
2,0.000000,-0.000000,0.935447
3,0.029014,-0.023753,0.935447
4,0.058028,-0.047506,0.935447
0,0.015963,0.006506,0.996555
1,0.007981,0.003253,0.996555
2,0.000000,0.000000,0.996555
3,-0.007981,-0.003253,0.996555
4,-0.015963,-0.006506,0.996555
0,-0.034475,-0.050178,0.957213
1,-0.017238,-0.025089,0.957213
2,-0.000000,-0.000000,0.957213
3,0.017237,0.025089,0.957213
4,0.034475,0.050178,0.957213
0,-0.088278,-0.032049,0.899873
1,-0.044139,-0.016025,0.899873
2,0.000000,-0.000000,0.899873
3,0.044139,0.016025,0.899873
4,0.088278,0.032049,0.899873
0,0.056328,0.047309,0.937850
1,0.028164,0.023654,0.937850
2,-0.000000,-0.000000,0.937850
3,-0.028164,-0.023654,0.937850
4,-0.056328,-0.047309,0.937850
0,0.088991,0.006958,0.909270
1,0.044496,0.003479,0.909270
2,-0.000000,0.000000,0.909270
3,-0.044496,-0.003479,0.909270
4,-0.088991,-0.006958,0.909270
0,-0.019265,0.049829,0.966981
1,-0.009632,0.024914,0.966981
2,0.000000,-0.000000,0.966981
3,0.009632,-0.024914,0.966981
4,0.019265,-0.049829,0.966981
0,-0.044305,-0.021563,0.971884
1,-0.022152,-0.010782,0.971884
2,0.000000,0.000000,0.971884
3,0.022152,0.010782,0.971884
4,0.044305,0.021563,0.971884
0,0.043532,0.000395,0.978031
1,0.021766,0.000198,0.978031
2,0.000000,0.000000,0.978031
3,-0.021766,-0.000198,0.978031
4,-0.043532,-0.000395,0.978031
0,0.008339,-0.031199,0.987899
1,0.004170,-0.015599,0.987899
2,0.000000,-0.000000,0.987899
3,-0.004170,0.015599,0.987899
4,-0.008339,0.031199,0.987899
0,0.021027,0.063325,0.948712
1,0.010513,0.031662,0.948712
2,-0.000000,0.000000,0.948712
3,-0.010513,-0.031662,0.948712
4,-0.021027,-0.063325,0.948712
0,0.078281,-0.005370,0.929454
1,0.039140,-0.002685,0.929454
2,0.000000,0.000000,0.929454
3,-0.039140,0.002685,0.929454
4,-0.078281,0.005370,0.929454
0,0.053876,-0.067324,0.915176
1,0.026938,-0.033662,0.915176
2,-0.000000,0.000000,0.915176
3,-0.026938,0.033662,0.915176
4,-0.053876,0.067324,0.915176
0,0.031509,-0.062333,0.943875
1,0.015755,-0.031167,0.943875
2,0.000000,-0.000000,0.943875
3,-0.015755,0.031167,0.943875
4,-0.031509,0.062333,0.943875
0,-0.059348,-0.060827,0.917546
1,-0.029674,-0.030414,0.917546
2,0.000000,-0.000000,0.917546
3,0.029674,0.030414,0.917546
4,0.059348,0.060827,0.917546
0,-0.045693,0.004523,0.975570
1,-0.022846,0.002261,0.975570
2,-0.000000,0.000000,0.975570
3,0.022846,-0.002261,0.975570
4,0.045693,-0.004523,0.975570
0,0.030014,0.018846,0.985428
1,0.015007,0.009423,0.985428
2,0.000000,0.000000,0.985428
3,-0.015007,-0.009423,0.985428
4,-0.030014,-0.018846,0.985428
0,-0.073301,-0.023889,0.931850
1,-0.036650,-0.011945,0.931850
2,0.000000,-0.000000,0.931850
3,0.036650,0.011945,0.931850
4,0.073301,0.023889,0.931850
0,-0.080359,0.045199,0.903391
1,-0.040180,0.022600,0.903391
2,-0.000000,0.000000,0.903391
3,0.040180,-0.022600,0.903391
4,0.080359,-0.045199,0.903391
0,-0.043414,-0.038755,0.960870
1,-0.021707,-0.019378,0.960870
2,-0.000000,-0.000000,0.960870
3,0.021707,0.019378,0.960870
4,0.043414,0.038755,0.960870
0,0.000760,0.004111,0.999798
1,0.000380,0.002056,0.999798
2,0.000000,-0.000000,0.999798
3,-0.000380,-0.002056,0.999798
4,-0.000760,-0.004111,0.999798
0,-0.041101,-0.071740,0.921852
1,-0.020550,-0.035870,0.921852
2,-0.000000,-0.000000,0.921852
3,0.020550,0.035870,0.921852
4,0.041101,0.071740,0.921852
0,-0.040313,0.042445,0.960412
1,-0.020156,0.021222,0.960412
2,-0.000000,0.000000,0.960412
3,0.020156,-0.021222,0.960412
4,0.040313,-0.042445,0.960412
0,0.040411,-0.009435,0.980032
1,0.020206,-0.004718,0.980032
2,-0.000000,-0.000000,0.980032
3,-0.020206,0.004718,0.980032
4,-0.040411,0.009435,0.980032
0,-0.084003,-0.038523,0.902951
1,-0.042002,-0.019261,0.902951
2,0.000000,-0.000000,0.902951
3,0.042002,0.019261,0.902951
4,0.084003,0.038523,0.902951
0,0.040605,0.077714,0.912367
1,0.020302,0.038857,0.912367
2,-0.000000,0.000000,0.912367
3,-0.020302,-0.038857,0.912367
4,-0.040605,-0.077714,0.912367
0,-0.051419,-0.057790,0.931399
1,-0.025709,-0.028895,0.931399
2,0.000000,0.000000,0.931399
3,0.025709,0.028895,0.931399
4,0.051419,0.057790,0.931399
0,0.039431,0.047938,0.955540
1,0.019715,0.023969,0.955540
2,0.000000,0.000000,0.955540
3,-0.019715,-0.023969,0.955540
4,-0.039431,-0.047938,0.955540
0,0.002932,-0.093515,0.900605
1,0.001466,-0.046757,0.900605
2,0.000000,-0.000000,0.900605
3,-0.001466,0.046757,0.900605
4,-0.002932,0.093515,0.900605
0,-0.046573,0.056350,0.938602
1,-0.023287,0.028175,0.938602
2,0.000000,0.000000,0.938602
3,0.023287,-0.028175,0.938602
4,0.046573,-0.056350,0.938602
0,0.009135,0.066397,0.948259
1,0.004568,0.033199,0.948259
2,0.000000,0.000000,0.948259
3,-0.004568,-0.033199,0.948259
4,-0.009135,-0.066397,0.948259
0,0.025151,0.004914,0.992380
1,0.012575,0.002457,0.992380
2,-0.000000,0.000000,0.992380
3,-0.012575,-0.002457,0.992380
4,-0.025151,-0.004914,0.992380
0,-0.026156,-0.033830,0.978800
1,-0.013078,-0.016915,0.978800
2,-0.000000,0.000000,0.978800
3,0.013078,0.016915,0.978800
4,0.026156,0.033830,0.978800
0,-0.000110,0.092989,0.901778
1,-0.000055,0.046495,0.901778
2,-0.000000,0.000000,0.901778
3,0.000055,-0.046495,0.901778
4,0.000110,-0.092989,0.901778
0,0.022978,0.021174,0.988671
1,0.011489,0.010587,0.988671
2,0.000000,0.000000,0.988671
3,-0.011489,-0.010587,0.988671
4,-0.022978,-0.021174,0.988671
0,-0.056958,0.033783,0.949469
1,-0.028479,0.016892,0.949469
2,-0.000000,0.000000,0.949469
3,0.028479,-0.016892,0.949469
4,0.056958,-0.033783,0.949469
0,0.027811,0.063547,0.944631
1,0.013905,0.031774,0.944631
2,-0.000000,-0.000000,0.944631
3,-0.013905,-0.031774,0.944631
4,-0.027811,-0.063547,0.944631
0,0.001664,0.018285,0.996091
1,0.000832,0.009142,0.996091
2,0.000000,-0.000000,0.996091
3,-0.000832,-0.009142,0.996091
4,-0.001664,-0.018285,0.996091
0,0.073792,0.002367,0.937398
1,0.036896,0.001183,0.937398
2,0.000000,-0.000000,0.937398
3,-0.036896,-0.001183,0.937398
4,-0.073792,-0.002367,0.937398
0,0.015775,0.051431,0.966521
1,0.007887,0.025716,0.966521
2,0.000000,0.000000,0.966521
3,-0.007887,-0.025716,0.966521
4,-0.015775,-0.051431,0.966521
0,-0.048549,0.010529,0.971424
1,-0.024274,0.005265,0.971424
2,0.000000,0.000000,0.971424
3,0.024274,-0.005265,0.971424
4,0.048549,-0.010529,0.971424
0,0.023604,-0.052564,0.961633
1,0.011802,-0.026282,0.961633
2,-0.000000,0.000000,0.961633
3,-0.011802,0.026282,0.961633
4,-0.023604,0.052564,0.961633
0,0.057708,0.058303,0.923041
1,0.028854,0.029151,0.923041
2,0.000000,-0.000000,0.923041
3,-0.028854,-0.029151,0.923041
4,-0.057708,-0.058303,0.923041
0,-0.007424,0.003954,0.999181
1,-0.003712,0.001977,0.999181
2,-0.000000,-0.000000,0.999181
3,0.003712,-0.001977,0.999181
4,0.007424,-0.003954,0.999181
0,-0.018738,0.037739,0.979416
1,-0.009369,0.018870,0.979416
2,-0.000000,-0.000000,0.979416
3,0.009369,-0.018870,0.979416
4,0.018738,-0.037739,0.979416
0,-0.043837,-0.026570,0.969585
1,-0.021919,-0.013285,0.969585
2,0.000000,0.000000,0.969585
3,0.021919,0.013285,0.969585
4,0.043837,0.026570,0.969585
0,-0.038699,0.049077,0.954933
1,-0.019349,0.024538,0.954933
2,-0.000000,-0.000000,0.954933
3,0.019349,-0.024538,0.954933
4,0.038699,-0.049077,0.954933
0,-0.003530,0.074822,0.935596
1,-0.001765,0.037411,0.935596
2,-0.000000,-0.000000,0.935596
3,0.001765,-0.037411,0.935596
4,0.003530,-0.074822,0.935596
0,-0.084112,-0.005241,0.918881
1,-0.042056,-0.002621,0.918881
2,-0.000000,-0.000000,0.918881
3,0.042056,0.002621,0.918881
4,0.084112,0.005241,0.918881
0,-0.032162,0.030887,0.976954
1,-0.016081,0.015444,0.976954
2,-0.000000,-0.000000,0.976954
3,0.016081,-0.015444,0.976954
4,0.032162,-0.030887,0.976954
0,-0.066715,0.009716,0.947653
1,-0.033358,0.004858,0.947653
2,0.000000,-0.000000,0.947653
3,0.033358,-0.004858,0.947653
4,0.066715,-0.009716,0.947653
0,-0.071648,0.026274,0.933198
1,-0.035824,0.013137,0.933198
2,0.000000,-0.000000,0.933198
3,0.035824,-0.013137,0.933198
4,0.071648,-0.026274,0.933198
0,0.010821,0.007758,0.997946
1,0.005411,0.003879,0.997946
2,0.000000,0.000000,0.997946
3,-0.005411,-0.003879,0.997946
4,-0.010821,-0.007758,0.997946
0,0.026845,-0.034077,0.978185
1,0.013422,-0.017039,0.978185
2,-0.000000,0.000000,0.978185
3,-0.013422,0.017039,0.978185
4,-0.026845,0.034077,0.978185
0,0.037093,0.062572,0.939203
1,0.018546,0.031286,0.939203
2,0.000000,-0.000000,0.939203
3,-0.018546,-0.031286,0.939203
4,-0.037093,-0.062572,0.939203
0,-0.033813,-0.034129,0.973266
1,-0.016906,-0.017064,0.973266
2,0.000000,0.000000,0.973266
3,0.016906,0.017064,0.973266
4,0.033813,0.034129,0.973266
0,0.013877,-0.074328,0.934397
1,0.006938,-0.037164,0.934397
2,0.000000,-0.000000,0.934397
3,-0.006938,0.037164,0.934397
4,-0.013877,0.074328,0.934397
0,0.088623,-0.032547,0.898850
1,0.044312,-0.016273,0.898850
2,0.000000,-0.000000,0.898850
3,-0.044312,0.016273,0.898850
4,-0.088623,0.032547,0.898850
0,0.019854,-0.029129,0.985583
1,0.009927,-0.014564,0.985583
2,-0.000000,0.000000,0.985583
3,-0.009927,0.014564,0.985583
4,-0.019854,0.029129,0.985583
0,-0.036868,-0.017596,0.980648
1,-0.018434,-0.008798,0.980648
2,-0.000000,-0.000000,0.980648
3,0.018434,0.008798,0.980648
4,0.036868,0.017596,0.980648
0,-0.014168,0.091030,0.903536
1,-0.007084,0.045515,0.903536
2,-0.000000,0.000000,0.903536
3,0.007084,-0.045515,0.903536
4,0.014168,-0.091030,0.903536
0,-0.040635,-0.009877,0.979724
1,-0.020317,-0.004938,0.979724
2,0.000000,0.000000,0.979724
3,0.020317,0.004938,0.979724
4,0.040635,0.009877,0.979724
0,0.016163,-0.048371,0.969890
1,0.008081,-0.024186,0.969890
2,0.000000,0.000000,0.969890
3,-0.008081,0.024186,0.969890
4,-0.016163,0.048371,0.969890
